,dt_iso,temp_f,pressure,humidity,weather_main
24344,2017-05-15 20:00:00 +0000 UTC,62.17,1016,41,Clouds
24345,2017-05-15 21:00:00 +0000 UTC,62.11,1016,41,Clouds
24346,2017-05-15 22:00:00 +0000 UTC,62.04,1016,47,Clouds
24347,2017-05-15 23:00:00 +0000 UTC,61.56,1016,50,Clouds
24348,2017-05-16 00:00:00 +0000 UTC,61.36,1016,55,Clouds
24349,2017-05-16 01:00:00 +0000 UTC,61.14,1016,54,Clouds
24350,2017-05-16 02:00:00 +0000 UTC,59.61,1016,54,Clouds
24351,2017-05-16 03:00:00 +0000 UTC,59.18,1015,62,Clouds
24352,2017-05-16 04:00:00 +0000 UTC,57.7,1016,62,Rain
24353,2017-05-16 05:00:00 +0000 UTC,57.79,1016,63,Clouds
24354,2017-05-16 06:00:00 +0000 UTC,57.51,1017,62,Clouds
24355,2017-05-16 07:00:00 +0000 UTC,57.51,1017,62,Rain
24356,2017-05-16 08:00:00 +0000 UTC,56.55,1016,76,Rain
24357,2017-05-16 09:00:00 +0000 UTC,56.39,1016,62,Clouds
24358,2017-05-16 10:00:00 +0000 UTC,55.71,1016,66,Haze
24359,2017-05-16 10:00:00 +0000 UTC,55.71,1016,66,Rain
24360,2017-05-16 10:00:00 +0000 UTC,55.71,1016,66,Mist
24361,2017-05-16 11:00:00 +0000 UTC,55.94,1018,66,Rain
24362,2017-05-16 11:00:00 +0000 UTC,55.94,1018,66,Mist
24363,2017-05-16 12:00:00 +0000 UTC,55.94,1016,66,Mist
24364,2017-05-16 13:00:00 +0000 UTC,56.39,1016,66,Rain
24365,2017-05-16 13:00:00 +0000 UTC,56.39,1016,66,Mist
24366,2017-05-16 14:00:00 +0000 UTC,56.5,1016,66,Rain
24367,2017-05-16 14:00:00 +0000 UTC,56.5,1016,66,Mist
24368,2017-05-16 15:00:00 +0000 UTC,57.04,1018,62,Haze
24369,2017-05-16 16:00:00 +0000 UTC,58.84,1018,59,Clouds
24370,2017-05-16 17:00:00 +0000 UTC,60.78,1019,63,Clouds
24371,2017-05-16 18:00:00 +0000 UTC,62.28,1019,55,Clouds
24372,2017-05-16 19:00:00 +0000 UTC,62.44,1019,55,Clouds
24373,2017-05-16 20:00:00 +0000 UTC,62.26,1019,55,Clouds
24374,2017-05-16 21:00:00 +0000 UTC,63.5,1019,59,Clouds
24375,2017-05-16 22:00:00 +0000 UTC,63.5,1019,48,Clouds
24376,2017-05-16 23:00:00 +0000 UTC,63.5,1019,51,Clouds
24377,2017-05-17 00:00:00 +0000 UTC,62.74,1018,59,Clouds
24378,2017-05-17 01:00:00 +0000 UTC,62.6,1018,55,Clouds
24379,2017-05-17 02:00:00 +0000 UTC,62.01,1018,63,Clouds
24380,2017-05-17 03:00:00 +0000 UTC,60.49,1018,59,Clouds
24381,2017-05-17 04:00:00 +0000 UTC,57.52,1018,71,Clouds
24382,2017-05-17 05:00:00 +0000 UTC,57.04,1019,71,Clouds
24383,2017-05-17 06:00:00 +0000 UTC,56.64,1018,71,Clouds
24384,2017-05-17 07:00:00 +0000 UTC,57.47,1017,71,Clouds
24385,2017-05-17 08:00:00 +0000 UTC,57.9,1018,67,Clouds
24386,2017-05-17 09:00:00 +0000 UTC,58.41,1017,67,Clouds
24387,2017-05-17 10:00:00 +0000 UTC,57.61,1017,71,Clouds
24388,2017-05-17 11:00:00 +0000 UTC,58.1,1017,66,Clouds
24389,2017-05-17 12:00:00 +0000 UTC,58.1,1016,66,Clouds
24390,2017-05-17 13:00:00 +0000 UTC,57.81,1015,71,Clouds
24391,2017-05-17 14:00:00 +0000 UTC,58.12,1016,62,Clouds
24392,2017-05-17 15:00:00 +0000 UTC,58.84,1016,44,Haze
24393,2017-05-17 16:00:00 +0000 UTC,59.74,1016,54,Clouds
24394,2017-05-17 17:00:00 +0000 UTC,61.09,1016,51,Clouds
24395,2017-05-17 18:00:00 +0000 UTC,62.29,1016,51,Clouds
24396,2017-05-17 19:00:00 +0000 UTC,62.6,1016,52,Clouds
24397,2017-05-17 20:00:00 +0000 UTC,63.5,1015,52,Clouds
24398,2017-05-17 21:00:00 +0000 UTC,64.54,1015,55,Clouds
24399,2017-05-17 22:00:00 +0000 UTC,66.07,1013,52,Clouds
24400,2017-05-17 23:00:00 +0000 UTC,65.01,1013,59,Clouds
24401,2017-05-18 00:00:00 +0000 UTC,65.07,1012,72,Clouds
24402,2017-05-18 01:00:00 +0000 UTC,63.82,1013,63,Clouds
24403,2017-05-18 02:00:00 +0000 UTC,62.76,1013,72,Clouds
24404,2017-05-18 03:00:00 +0000 UTC,61.86,1013,72,Clouds
24405,2017-05-18 04:00:00 +0000 UTC,60.8,1013,72,Rain
24406,2017-05-18 05:00:00 +0000 UTC,59.68,1013,72,Clouds
24407,2017-05-18 06:00:00 +0000 UTC,60.04,1013,77,Clouds
24408,2017-05-18 07:00:00 +0000 UTC,57.31,1014,72,Clouds
24409,2017-05-18 08:00:00 +0000 UTC,56.75,1014,72,Clouds
24410,2017-05-18 09:00:00 +0000 UTC,56.77,1014,72,Mist
24411,2017-05-18 10:00:00 +0000 UTC,57.34,1013,72,Clouds
24412,2017-05-18 11:00:00 +0000 UTC,56.73,1013,77,Clouds
24413,2017-05-18 12:00:00 +0000 UTC,55.98,1013,76,Mist
24414,2017-05-18 13:00:00 +0000 UTC,54.54,1013,76,Mist
24415,2017-05-18 14:00:00 +0000 UTC,54.16,1013,87,Mist
24416,2017-05-18 15:00:00 +0000 UTC,57.16,1013,67,Mist
24417,2017-05-18 16:00:00 +0000 UTC,62.1,1013,59,Clear
24418,2017-05-18 17:00:00 +0000 UTC,63.95,1013,68,Clouds
24419,2017-05-18 18:00:00 +0000 UTC,65.39,1013,68,Clouds
24420,2017-05-18 19:00:00 +0000 UTC,67.71,1013,60,Clouds
24421,2017-05-18 20:00:00 +0000 UTC,68.92,1013,68,Clouds
24422,2017-05-18 21:00:00 +0000 UTC,69.69,1014,64,Clouds
24423,2017-05-18 22:00:00 +0000 UTC,69.12,1013,60,Clouds
24424,2017-05-18 23:00:00 +0000 UTC,68.85,1013,64,Clouds
24425,2017-05-19 00:00:00 +0000 UTC,68.76,1012,52,Clear
24426,2017-05-19 01:00:00 +0000 UTC,68.97,1012,52,Clear
24427,2017-05-19 02:00:00 +0000 UTC,67.26,1012,63,Clear
24428,2017-05-19 03:00:00 +0000 UTC,65.17,1013,72,Clear
24429,2017-05-19 04:00:00 +0000 UTC,63.5,1012,72,Mist
24430,2017-05-19 05:00:00 +0000 UTC,61.36,1013,82,Clear
24431,2017-05-19 06:00:00 +0000 UTC,59.52,1014,77,Clear
24432,2017-05-19 07:00:00 +0000 UTC,58.98,1014,82,Clear
24433,2017-05-19 08:00:00 +0000 UTC,58.28,1014,82,Clear
24434,2017-05-19 09:00:00 +0000 UTC,57.79,1014,87,Mist
24435,2017-05-19 10:00:00 +0000 UTC,56.19,1014,82,Mist
24436,2017-05-19 11:00:00 +0000 UTC,55.71,1013,82,Mist
24437,2017-05-19 12:00:00 +0000 UTC,55.26,1013,82,Mist
24438,2017-05-19 13:00:00 +0000 UTC,55.38,1013,82,Mist
24439,2017-05-19 14:00:00 +0000 UTC,55.22,1013,82,Mist
24440,2017-05-19 15:00:00 +0000 UTC,58.68,1013,82,Mist
24441,2017-05-19 16:00:00 +0000 UTC,64.38,1014,72,Mist
24442,2017-05-19 17:00:00 +0000 UTC,70.09,1014,60,Haze
24443,2017-05-19 18:00:00 +0000 UTC,77.11,1014,11,Clear
24444,2017-05-19 19:00:00 +0000 UTC,79.43,1010,18,Clear
24445,2017-05-19 20:00:00 +0000 UTC,81.63,1013,15,Clear
24446,2017-05-19 21:00:00 +0000 UTC,80.58,1013,17,Clear
24447,2017-05-19 22:00:00 +0000 UTC,79.63,1013,26,Clear
24448,2017-05-19 23:00:00 +0000 UTC,78.69,1012,27,Clear
24449,2017-05-20 00:00:00 +0000 UTC,78.13,1012,27,Haze
24450,2017-05-20 01:00:00 +0000 UTC,78.13,1012,31,Clear
24451,2017-05-20 02:00:00 +0000 UTC,77.61,1013,17,Clear
24452,2017-05-20 03:00:00 +0000 UTC,75.52,1012,36,Clear
24453,2017-05-20 04:00:00 +0000 UTC,72.64,1014,24,Clear
24454,2017-05-20 05:00:00 +0000 UTC,70.39,1014,28,Clear
24455,2017-05-20 06:00:00 +0000 UTC,68.88,1014,24,Haze
24456,2017-05-20 07:00:00 +0000 UTC,64.9,1014,42,Clear
24457,2017-05-20 08:00:00 +0000 UTC,62.26,1014,32,Haze
24458,2017-05-20 09:00:00 +0000 UTC,62.91,1014,36,Haze
24459,2017-05-20 10:00:00 +0000 UTC,61.32,1013,36,Haze
24460,2017-05-20 11:00:00 +0000 UTC,59.7,1013,41,Mist
24461,2017-05-20 11:00:00 +0000 UTC,59.7,1013,41,Haze
24462,2017-05-20 12:00:00 +0000 UTC,59.14,1013,36,Haze
24463,2017-05-20 13:00:00 +0000 UTC,59.16,1013,36,Haze
24464,2017-05-20 14:00:00 +0000 UTC,58.96,1013,36,Haze
24465,2017-05-20 15:00:00 +0000 UTC,63.0,1014,49,Haze
24466,2017-05-20 16:00:00 +0000 UTC,70.65,1013,17,Haze
24467,2017-05-20 17:00:00 +0000 UTC,75.9,1013,15,Clear
24468,2017-05-20 18:00:00 +0000 UTC,83.28,1012,35,Clear
24469,2017-05-20 19:00:00 +0000 UTC,83.75,1012,16,Clear
24470,2017-05-20 20:00:00 +0000 UTC,82.87,1012,17,Smoke
24471,2017-05-20 21:00:00 +0000 UTC,84.36,1011,26,Smoke
24472,2017-05-20 22:00:00 +0000 UTC,84.06,1011,20,Smoke
24473,2017-05-20 23:00:00 +0000 UTC,83.17,1011,24,Smoke
24474,2017-05-21 00:00:00 +0000 UTC,82.44,1011,31,Clear
24475,2017-05-21 01:00:00 +0000 UTC,81.48,1011,44,Clear
24476,2017-05-21 02:00:00 +0000 UTC,79.68,1011,53,Clear
24477,2017-05-21 03:00:00 +0000 UTC,75.58,1012,60,Clear
24478,2017-05-21 04:00:00 +0000 UTC,70.65,1012,63,Haze
24479,2017-05-21 05:00:00 +0000 UTC,67.33,1012,46,Haze
24480,2017-05-21 06:00:00 +0000 UTC,64.72,1013,72,Clear
24481,2017-05-21 07:00:00 +0000 UTC,63.5,1012,59,Mist
24482,2017-05-21 08:00:00 +0000 UTC,63.12,1013,77,Mist
24483,2017-05-21 09:00:00 +0000 UTC,61.11,1013,82,Mist
24484,2017-05-21 10:00:00 +0000 UTC,60.42,1013,77,Mist
24485,2017-05-21 11:00:00 +0000 UTC,59.29,1012,77,Mist
24486,2017-05-21 12:00:00 +0000 UTC,58.21,1012,77,Mist
24487,2017-05-21 13:00:00 +0000 UTC,58.06,1013,72,Clear
24488,2017-05-21 14:00:00 +0000 UTC,57.29,1014,72,Mist
24489,2017-05-21 15:00:00 +0000 UTC,61.03,1014,59,Haze
24490,2017-05-21 15:00:00 +0000 UTC,61.03,1014,59,Mist
24491,2017-05-21 16:00:00 +0000 UTC,66.04,1014,40,Haze
24492,2017-05-21 16:00:00 +0000 UTC,66.04,1014,40,Mist
24493,2017-05-21 17:00:00 +0000 UTC,70.09,1014,50,Fog
24494,2017-05-21 18:00:00 +0000 UTC,73.38,1014,44,Mist
24495,2017-05-21 19:00:00 +0000 UTC,77.2,1014,82,Haze
24496,2017-05-21 20:00:00 +0000 UTC,79.27,1014,34,Haze
24497,2017-05-21 21:00:00 +0000 UTC,79.11,1014,44,Haze
24498,2017-05-21 22:00:00 +0000 UTC,78.06,1014,44,Haze
24499,2017-05-21 23:00:00 +0000 UTC,75.99,1014,44,Clear
24500,2017-05-22 00:00:00 +0000 UTC,75.96,1014,50,Clear
24501,2017-05-22 01:00:00 +0000 UTC,75.51,1014,53,Clear
24502,2017-05-22 02:00:00 +0000 UTC,73.72,1014,60,Haze
24503,2017-05-22 03:00:00 +0000 UTC,70.57,1014,72,Haze
24504,2017-05-22 03:00:00 +0000 UTC,70.57,1014,72,Mist
24505,2017-05-22 04:00:00 +0000 UTC,65.89,1015,82,Mist
24506,2017-05-22 05:00:00 +0000 UTC,63.59,1016,82,Mist
24507,2017-05-22 06:00:00 +0000 UTC,62.58,1016,82,Mist
24508,2017-05-22 07:00:00 +0000 UTC,60.93,1015,82,Mist
24509,2017-05-22 07:00:00 +0000 UTC,60.93,1015,82,Fog
24510,2017-05-22 08:00:00 +0000 UTC,61.38,1015,88,Mist
24511,2017-05-22 08:00:00 +0000 UTC,61.38,1015,88,Fog
24512,2017-05-22 09:00:00 +0000 UTC,61.95,1014,87,Mist
24513,2017-05-22 09:00:00 +0000 UTC,61.95,1014,87,Fog
24514,2017-05-22 10:00:00 +0000 UTC,61.63,1014,77,Mist
24515,2017-05-22 10:00:00 +0000 UTC,61.63,1014,77,Fog
24516,2017-05-22 11:00:00 +0000 UTC,61.14,1013,87,Mist
24517,2017-05-22 11:00:00 +0000 UTC,61.14,1013,87,Fog
24518,2017-05-22 12:00:00 +0000 UTC,60.82,1014,87,Mist
24519,2017-05-22 12:00:00 +0000 UTC,60.82,1014,87,Fog
24520,2017-05-22 13:00:00 +0000 UTC,60.31,1014,87,Mist
24521,2017-05-22 13:00:00 +0000 UTC,60.31,1014,87,Fog
24522,2017-05-22 14:00:00 +0000 UTC,60.31,1015,87,Mist
24523,2017-05-22 14:00:00 +0000 UTC,60.31,1015,87,Fog
24524,2017-05-22 15:00:00 +0000 UTC,59.95,1016,93,Mist
24525,2017-05-22 15:00:00 +0000 UTC,59.95,1016,93,Fog
24526,2017-05-22 16:00:00 +0000 UTC,62.13,1016,68,Haze
24527,2017-05-22 16:00:00 +0000 UTC,62.13,1016,68,Mist
24528,2017-05-22 17:00:00 +0000 UTC,64.83,1016,60,Mist
24529,2017-05-22 18:00:00 +0000 UTC,68.58,1016,49,Haze
24530,2017-05-22 19:00:00 +0000 UTC,72.03,1016,44,Haze
24531,2017-05-22 20:00:00 +0000 UTC,72.99,1015,44,Clear
24532,2017-05-22 21:00:00 +0000 UTC,73.69,1015,47,Clear
24533,2017-05-22 22:00:00 +0000 UTC,73.85,1015,47,Clear
24534,2017-05-22 23:00:00 +0000 UTC,74.01,1014,49,Clear
24535,2017-05-23 00:00:00 +0000 UTC,72.36,1014,56,Clear
24536,2017-05-23 01:00:00 +0000 UTC,70.86,1014,64,Smoke
24537,2017-05-23 01:00:00 +0000 UTC,70.86,1014,64,Haze
24538,2017-05-23 02:00:00 +0000 UTC,67.35,1014,68,Haze
24539,2017-05-23 03:00:00 +0000 UTC,65.62,1015,77,Haze
24540,2017-05-23 03:00:00 +0000 UTC,65.62,1015,77,Mist
24541,2017-05-23 04:00:00 +0000 UTC,62.62,1016,82,Mist
24542,2017-05-23 05:00:00 +0000 UTC,61.7,1016,82,Mist
24543,2017-05-23 06:00:00 +0000 UTC,61.12,1016,82,Mist
24544,2017-05-23 07:00:00 +0000 UTC,61.11,1015,82,Mist
24545,2017-05-23 08:00:00 +0000 UTC,61.12,1016,87,Mist
24546,2017-05-23 09:00:00 +0000 UTC,61.12,1016,87,Mist
24547,2017-05-23 10:00:00 +0000 UTC,60.96,1015,87,Mist
24548,2017-05-23 11:00:00 +0000 UTC,61.11,1015,87,Mist
24549,2017-05-23 11:00:00 +0000 UTC,61.11,1015,87,Fog
24550,2017-05-23 12:00:00 +0000 UTC,60.67,1015,87,Mist
24551,2017-05-23 12:00:00 +0000 UTC,60.67,1015,87,Fog
24552,2017-05-23 13:00:00 +0000 UTC,60.66,1015,87,Mist
24553,2017-05-23 13:00:00 +0000 UTC,60.66,1015,87,Fog
24554,2017-05-23 14:00:00 +0000 UTC,60.82,1015,87,Mist
24555,2017-05-23 14:00:00 +0000 UTC,60.82,1015,87,Haze
24556,2017-05-23 14:00:00 +0000 UTC,60.82,1015,87,Fog
24557,2017-05-23 15:00:00 +0000 UTC,60.58,1015,82,Mist
24558,2017-05-23 15:00:00 +0000 UTC,60.58,1015,82,Fog
24559,2017-05-23 16:00:00 +0000 UTC,64.09,1014,72,Mist
24560,2017-05-23 16:00:00 +0000 UTC,64.09,1014,72,Haze
24561,2017-05-23 17:00:00 +0000 UTC,68.14,1014,68,Haze
24562,2017-05-23 18:00:00 +0000 UTC,73.27,1015,56,Haze
24563,2017-05-23 19:00:00 +0000 UTC,70.12,1015,68,Mist
24564,2017-05-23 19:00:00 +0000 UTC,70.12,1015,68,Haze
24565,2017-05-23 20:00:00 +0000 UTC,69.49,1015,64,Mist
24566,2017-05-23 20:00:00 +0000 UTC,69.49,1015,64,Haze
24567,2017-05-23 21:00:00 +0000 UTC,67.98,1015,60,Haze
24568,2017-05-23 22:00:00 +0000 UTC,69.19,1015,53,Haze
24569,2017-05-23 23:00:00 +0000 UTC,71.44,1014,49,Haze
24570,2017-05-24 00:00:00 +0000 UTC,72.88,1014,56,Haze
24571,2017-05-24 01:00:00 +0000 UTC,71.62,1014,56,Haze
24572,2017-05-24 02:00:00 +0000 UTC,69.94,1013,60,Haze
24573,2017-05-24 03:00:00 +0000 UTC,66.2,1014,72,Haze
24574,2017-05-24 03:00:00 +0000 UTC,66.2,1014,72,Mist
24575,2017-05-24 04:00:00 +0000 UTC,63.82,1014,82,Fog
24576,2017-05-24 04:00:00 +0000 UTC,63.82,1014,82,Mist
24577,2017-05-24 05:00:00 +0000 UTC,62.74,1014,87,Mist
24578,2017-05-24 06:00:00 +0000 UTC,62.29,1013,77,Mist
24579,2017-05-24 07:00:00 +0000 UTC,61.41,1014,87,Mist
24580,2017-05-24 08:00:00 +0000 UTC,61.11,1014,87,Mist
24581,2017-05-24 09:00:00 +0000 UTC,60.82,1013,87,Mist
24582,2017-05-24 10:00:00 +0000 UTC,60.8,1013,87,Mist
24583,2017-05-24 11:00:00 +0000 UTC,60.26,1013,87,Mist
24584,2017-05-24 12:00:00 +0000 UTC,60.8,1011,87,Mist
24585,2017-05-24 13:00:00 +0000 UTC,60.49,1013,87,Mist
24586,2017-05-24 14:00:00 +0000 UTC,60.48,1012,87,Mist
24587,2017-05-24 15:00:00 +0000 UTC,60.15,1013,87,Haze
24588,2017-05-24 15:00:00 +0000 UTC,60.15,1013,87,Mist
24589,2017-05-24 16:00:00 +0000 UTC,61.77,1013,77,Haze
24590,2017-05-24 16:00:00 +0000 UTC,61.77,1013,77,Mist
24591,2017-05-24 17:00:00 +0000 UTC,62.58,1014,72,Haze
24592,2017-05-24 17:00:00 +0000 UTC,62.58,1014,72,Mist
24593,2017-05-24 18:00:00 +0000 UTC,64.22,1013,68,Mist
24594,2017-05-24 18:00:00 +0000 UTC,64.22,1013,68,Haze
24595,2017-05-24 19:00:00 +0000 UTC,66.2,1013,56,Haze
24596,2017-05-24 19:00:00 +0000 UTC,66.2,1013,56,Mist
24597,2017-05-24 20:00:00 +0000 UTC,66.94,1013,56,Haze
24598,2017-05-24 21:00:00 +0000 UTC,68.88,1012,49,Clouds
24599,2017-05-24 22:00:00 +0000 UTC,70.79,1012,49,Clouds
24600,2017-05-24 23:00:00 +0000 UTC,69.04,1011,52,Clouds
24601,2017-05-25 00:00:00 +0000 UTC,68.61,1011,55,Clouds
24602,2017-05-25 01:00:00 +0000 UTC,65.62,1011,67,Clouds
24603,2017-05-25 02:00:00 +0000 UTC,63.36,1011,67,Clouds
24604,2017-05-25 03:00:00 +0000 UTC,62.06,1012,72,Clouds
24605,2017-05-25 04:00:00 +0000 UTC,60.96,1012,72,Clouds
24606,2017-05-25 05:00:00 +0000 UTC,60.8,1011,77,Clouds
24607,2017-05-25 06:00:00 +0000 UTC,60.8,1012,67,Clouds
24608,2017-05-25 07:00:00 +0000 UTC,60.8,1012,67,Clouds
24609,2017-05-25 08:00:00 +0000 UTC,60.8,1012,67,Clouds
24610,2017-05-25 09:00:00 +0000 UTC,60.04,1012,62,Clouds
24611,2017-05-25 10:00:00 +0000 UTC,59.7,1012,67,Clouds
24612,2017-05-25 11:00:00 +0000 UTC,59.83,1011,72,Clouds
24613,2017-05-25 12:00:00 +0000 UTC,60.35,1012,62,Clouds
24614,2017-05-25 13:00:00 +0000 UTC,60.21,1012,62,Clouds
24615,2017-05-25 14:00:00 +0000 UTC,60.35,1012,62,Clouds
24616,2017-05-25 15:00:00 +0000 UTC,60.51,1012,67,Clouds
24617,2017-05-25 16:00:00 +0000 UTC,61.11,1013,55,Clouds
24618,2017-05-25 17:00:00 +0000 UTC,62.15,1013,51,Clouds
24619,2017-05-25 18:00:00 +0000 UTC,62.46,1013,67,Clouds
24620,2017-05-25 19:00:00 +0000 UTC,63.64,1014,52,Clouds
24621,2017-05-25 20:00:00 +0000 UTC,64.4,1013,52,Clouds
24622,2017-05-25 21:00:00 +0000 UTC,65.16,1013,48,Clouds
24623,2017-05-25 22:00:00 +0000 UTC,67.05,1013,48,Clouds
24624,2017-05-25 23:00:00 +0000 UTC,66.78,1013,52,Clouds
24625,2017-05-26 00:00:00 +0000 UTC,66.76,1013,52,Clouds
24626,2017-05-26 01:00:00 +0000 UTC,65.61,1012,52,Clouds
24627,2017-05-26 02:00:00 +0000 UTC,64.54,1012,63,Clouds
24628,2017-05-26 03:00:00 +0000 UTC,63.3,1013,59,Clouds
24629,2017-05-26 04:00:00 +0000 UTC,62.46,1014,63,Clouds
24630,2017-05-26 05:00:00 +0000 UTC,62.31,1014,55,Clouds
24631,2017-05-26 06:00:00 +0000 UTC,62.17,1015,51,Clouds
24632,2017-05-26 07:00:00 +0000 UTC,62.46,1015,55,Clouds
24633,2017-05-26 08:00:00 +0000 UTC,62.46,1015,59,Clouds
24634,2017-05-26 09:00:00 +0000 UTC,62.31,1015,55,Clouds
24635,2017-05-26 10:00:00 +0000 UTC,62.31,1015,55,Clouds
24636,2017-05-26 11:00:00 +0000 UTC,62.01,1014,63,Clouds
24637,2017-05-26 12:00:00 +0000 UTC,61.7,1015,55,Clouds
24638,2017-05-26 13:00:00 +0000 UTC,62.01,1014,63,Clouds
24639,2017-05-26 14:00:00 +0000 UTC,62.15,1016,59,Clouds
24640,2017-05-26 15:00:00 +0000 UTC,62.46,1016,59,Clouds
24641,2017-05-26 16:00:00 +0000 UTC,63.5,1016,51,Clouds
24642,2017-05-26 17:00:00 +0000 UTC,64.74,1017,45,Clouds
24643,2017-05-26 18:00:00 +0000 UTC,65.61,1016,42,Clouds
24644,2017-05-26 19:00:00 +0000 UTC,67.15,1016,37,Clouds
24645,2017-05-26 20:00:00 +0000 UTC,68.41,1017,42,Clouds
24646,2017-05-26 21:00:00 +0000 UTC,69.82,1017,45,Clouds
24647,2017-05-26 22:00:00 +0000 UTC,70.57,1017,42,Clouds
24648,2017-05-26 23:00:00 +0000 UTC,69.94,1017,46,Clouds
24649,2017-05-27 00:00:00 +0000 UTC,68.7,1016,52,Clouds
24650,2017-05-27 01:00:00 +0000 UTC,67.87,1016,55,Clouds
24651,2017-05-27 02:00:00 +0000 UTC,66.47,1017,55,Clouds
24652,2017-05-27 03:00:00 +0000 UTC,65.44,1016,56,Clouds
24653,2017-05-27 04:00:00 +0000 UTC,63.05,1017,63,Clouds
24654,2017-05-27 05:00:00 +0000 UTC,62.29,1016,67,Clouds
24655,2017-05-27 06:00:00 +0000 UTC,60.49,1017,67,Clouds
24656,2017-05-27 07:00:00 +0000 UTC,60.08,1018,67,Clouds
24657,2017-05-27 08:00:00 +0000 UTC,59.95,1018,67,Clouds
24658,2017-05-27 09:00:00 +0000 UTC,60.78,1018,72,Clouds
24659,2017-05-27 10:00:00 +0000 UTC,60.78,1017,67,Clouds
24660,2017-05-27 11:00:00 +0000 UTC,60.08,1017,67,Clouds
24661,2017-05-27 12:00:00 +0000 UTC,59.79,1016,67,Clouds
24662,2017-05-27 13:00:00 +0000 UTC,60.49,1017,72,Clouds
24663,2017-05-27 14:00:00 +0000 UTC,60.64,1017,72,Haze
24664,2017-05-27 15:00:00 +0000 UTC,61.68,1018,63,Clouds
24665,2017-05-27 16:00:00 +0000 UTC,62.91,1019,55,Clouds
24666,2017-05-27 17:00:00 +0000 UTC,65.44,1019,52,Clouds
24667,2017-05-27 18:00:00 +0000 UTC,65.75,1019,48,Clouds
24668,2017-05-27 19:00:00 +0000 UTC,67.44,1019,52,Clouds
24669,2017-05-27 20:00:00 +0000 UTC,68.7,1018,52,Clouds
24670,2017-05-27 21:00:00 +0000 UTC,70.14,1018,52,Clear
24671,2017-05-27 22:00:00 +0000 UTC,70.12,1018,52,Clear
24672,2017-05-27 23:00:00 +0000 UTC,68.83,1018,56,Clouds
24673,2017-05-28 00:00:00 +0000 UTC,68.29,1018,52,Clear
24674,2017-05-28 01:00:00 +0000 UTC,66.76,1018,55,Clear
24675,2017-05-28 02:00:00 +0000 UTC,65.89,1018,59,Clouds
24676,2017-05-28 03:00:00 +0000 UTC,63.81,1018,63,Clouds
24677,2017-05-28 04:00:00 +0000 UTC,61.63,1018,72,Haze
24678,2017-05-28 05:00:00 +0000 UTC,60.66,1018,76,Mist
24679,2017-05-28 06:00:00 +0000 UTC,59.76,1018,72,Haze
24680,2017-05-28 07:00:00 +0000 UTC,58.84,1018,72,Clear
24681,2017-05-28 08:00:00 +0000 UTC,58.1,1018,76,Clear
24682,2017-05-28 09:00:00 +0000 UTC,56.14,1018,71,Clear
24683,2017-05-28 10:00:00 +0000 UTC,55.54,1017,76,Clear
24684,2017-05-28 11:00:00 +0000 UTC,54.95,1017,82,Clouds
24685,2017-05-28 12:00:00 +0000 UTC,53.74,1017,81,Clear
24686,2017-05-28 13:00:00 +0000 UTC,54.03,1017,76,Clouds
24687,2017-05-28 14:00:00 +0000 UTC,54.16,1017,76,Mist
24688,2017-05-28 15:00:00 +0000 UTC,57.47,1018,72,Clouds
24689,2017-05-28 16:00:00 +0000 UTC,60.78,1018,67,Clouds
24690,2017-05-28 17:00:00 +0000 UTC,63.5,1018,63,Clouds
24691,2017-05-28 18:00:00 +0000 UTC,66.61,1017,68,Clouds
24692,2017-05-28 19:00:00 +0000 UTC,68.56,1017,52,Clear
24693,2017-05-28 20:00:00 +0000 UTC,69.94,1017,56,Clear
24694,2017-05-28 21:00:00 +0000 UTC,69.66,1017,56,Clear
24695,2017-05-28 22:00:00 +0000 UTC,69.35,1016,64,Clouds
24696,2017-05-28 23:00:00 +0000 UTC,68.59,1017,56,Haze
24697,2017-05-29 00:00:00 +0000 UTC,67.71,1016,59,Clear
24698,2017-05-29 01:00:00 +0000 UTC,67.24,1016,59,Haze
24699,2017-05-29 02:00:00 +0000 UTC,66.65,1016,67,Haze
24700,2017-05-29 03:00:00 +0000 UTC,64.42,1016,77,Haze
24701,2017-05-29 04:00:00 +0000 UTC,61.65,1016,82,Haze
24702,2017-05-29 04:00:00 +0000 UTC,61.65,1016,82,Mist
24703,2017-05-29 05:00:00 +0000 UTC,61.14,1017,77,Mist
24704,2017-05-29 06:00:00 +0000 UTC,61.11,1016,77,Mist
24705,2017-05-29 07:00:00 +0000 UTC,61.41,1016,77,Mist
24706,2017-05-29 08:00:00 +0000 UTC,61.41,1016,77,Mist
24707,2017-05-29 09:00:00 +0000 UTC,61.25,1015,77,Mist
24708,2017-05-29 10:00:00 +0000 UTC,61.41,1015,77,Mist
24709,2017-05-29 11:00:00 +0000 UTC,61.11,1014,82,Mist
24710,2017-05-29 12:00:00 +0000 UTC,60.51,1014,82,Mist
24711,2017-05-29 13:00:00 +0000 UTC,60.51,1014,82,Drizzle
24712,2017-05-29 13:00:00 +0000 UTC,60.51,1014,82,Mist
24713,2017-05-29 14:00:00 +0000 UTC,60.66,1014,82,Mist
24714,2017-05-29 15:00:00 +0000 UTC,61.11,1014,72,Mist
24715,2017-05-29 15:00:00 +0000 UTC,61.11,1014,72,Haze
24716,2017-05-29 16:00:00 +0000 UTC,61.56,1015,77,Haze
